1	-0.7945633	-0.336632	0.11939446	-0.073501796	0.15868281	-0.84465206	-0.665983	-0.02340473	0.5303132	0.56227016	-0.37425208	0.16971849	0.19202752	0.03476844	0.21971561	-0.008954801	0.041282028	0.3318908	0.8742732	-0.69998676	0.021364227	0.0067846975	-0.44043505	0.22421029	0.0040751835	-0.0045382837	0.46431908	0.032500025	0.2743088	0.19586644	2.39789527279837
1	-0.6440226	-0.9218159	0.0754801	0.39568558	-0.08293046	0.62157524	-0.35647073	0.10171576	0.060956515	-0.30804393	-0.36773837	0.54847664	-0.019375311	-0.46976852	-0.4100454	-0.04413415	0.2861841	0.24770091	0.039281372	1.451812	0.008287476	0.561571	-0.5814944	-0.698095	-0.37203896	-0.27388126	-0.28661546	-0.043572467	0.5642199	0.11723471	1.79175946922805
1	0.6296679	-0.8408429	-0.5449953	-0.24815446	-0.31205532	0.8246607	-0.36971766	1.0238087	0.46091452	0.5503129	-0.48527348	-0.034604568	0.5108554	-0.493375	0.30002207	-0.61625594	0.35108876	-0.35649723	0.87128955	0.85722387	0.13068683	0.4749923	-0.6526347	-0.7020734	0.37264442	-0.16262592	-0.7726909	-0.13052417	0.20907082	0.17008065	1.38629436111989
1	-0.5175732	-0.19850558	0.78950346	0.1935121	-0.4438115	-0.8790768	0.4514915	-0.5644377	-0.49438736	0.6080896	0.23145092	0.28997552	-0.21960534	0.18677822	0.34578985	0.20283549	-0.32653502	0.18195012	0.06565695	-0.17286588	0.12556419	0.21193628	0.30532327	-0.08419078	-0.07155499	0.25747398	0.3508196	-0.26839754	-0.5107737	0.14814445	1.38629436111989
1	-0.13549283	0.85565484	0.1971812	-0.23075183	0.5046506	-0.8547322	-0.4171852	-0.19431648	-0.25910792	-0.5642983	0.4288321	0.5001904	0.5422318	-0.05646248	0.47863397	-0.6088657	0.4755663	0.13313137	-0.03297245	-0.31984088	-0.13909031	0.46828902	0.27271953	0.54395294	-0.12647107	-0.27797478	0.43974924	-0.3261627	0.113039866	-0.06912783	1.09861228866811
1	-0.68993205	-0.06443728	0.3980732	0.028046194	0.76200813	0.59764636	0.054276858	0.64679027	1.9958503	0.783499	-0.27945635	0.13552976	0.61167467	-0.10070551	0.18708944	0.17436679	-0.11125544	0.89667505	-0.730102	0.94329756	0.18572928	-0.19103274	-0.3700158	-0.34695026	-0.28292868	0.58242047	-0.7622996	0.025238547	0.3156911	0.31071207	0.693147180559945
1	0.7551163	1.3686528	1.0179722	-0.42965248	-0.5852005	0.3932405	-0.25924197	0.601957	0.7095074	0.30083022	0.677179	0.21314888	0.049203727	0.1160274	0.4813084	0.33985737	-0.63711923	-0.095321774	0.43830568	0.66389334	-0.07614514	0.9041283	0.045040604	0.60377216	-0.16576326	0.30090666	0.09885321	-0.30368137	-0.27362996	0.0479346	0.693147180559945
1	0.18865088	0.066650495	0.63665295	-0.26267365	-0.10777785	0.5822028	-0.55691284	0.933818	1.37564	-0.46880406	-0.6936549	-0.598556	0.06367308	0.06884912	0.21289696	-0.12910195	0.0036404487	-0.21852191	0.08745037	0.8194893	-0.03882607	0.1824922	0.15046728	0.1523497	-0.026461165	0.36599103	-0.471723	-0.5336085	-0.9058219	-0.6989369	0.693147180559945
1	-0.92345166	0.42572233	0.7244625	0.20174305	-0.026346944	-0.038322236	0.09934841	0.9430816	1.0158215	-0.23166855	0.46263358	-0.014507146	0.009786199	-0.7574273	0.32802457	0.28097388	-0.29544628	1.004938	-0.567087	1.1421454	0.2091422	0.6329541	-0.31312355	0.3602565	-0.4832085	-0.02968118	-0.7275445	-0.1770202	0.13592516	-0.1938886	0.693147180559945
1	-0.68166715	-0.53522044	-0.012689338	0.5316662	-0.63451594	-0.26027897	-0.30747315	0.79883736	0.9982269	0.35768217	0.36120722	0.6270471	0.20943786	-0.6931813	0.6929471	0.33938688	-0.48598275	0.9574279	0.4448833	0.7818873	0.24647163	1.1775883	-0.50556743	0.36117184	-0.11892215	0.0264736	-0.7409611	0.55701643	0.14834076	-0.08337404	0.693147180559945
1	-0.31382868	-0.5528843	0.0120313335	-0.2295744	0.5498779	-0.5220634	0.34630013	0.46530846	-0.15437384	-0.7931039	0.51194865	0.13218822	-0.5362665	0.4085206	-0.40449607	0.3114516	0.25098786	-0.38220757	-0.55337423	0.49595487	0.039463688	0.64116806	0.22452132	0.4329881	0.14133187	-0.32586947	0.18037245	0.3583706	0.35734466	-0.5421227	0.693147180559945
1	-0.48915118	0.07753473	0.09739331	-0.39815235	0.01929309	-0.72423464	0.049551155	0.2124523	-0.8524985	-0.7238436	0.67014563	0.03778557	0.38015962	-0.4402634	-0.24936175	0.3414159	-0.12873289	0.12992586	0.031673107	0.03501949	-0.071428925	0.40042937	0.4199333	-0.13406779	-0.3525593	0.034974817	0.48798198	-0.5844432	-0.33334023	0.05512278	0.693147180559945
1	-0.28544974	-0.51965517	0.26471514	0.09580717	-0.41699836	-0.8942009	-0.15069872	0.021094937	-0.5446759	-0.6873484	0.7637035	-0.18319176	0.6156804	0.3385109	0.2196508	-0.42499548	-0.042666133	0.47857735	0.15361291	-0.14447582	-0.0070613343	0.7690139	-0.009929566	0.51304424	0.100382395	-0.48065987	0.2622201	-0.45402738	0.18970649	-0.4660971	0.693147180559945
1	0.99906176	-0.474263	0.14054365	-0.17554517	-0.090017885	0.12833935	0.35992518	0.14601992	-0.719229	0.138283	0.23639287	-0.12229904	0.19997858	0.5157846	0.31300116	0.21738096	0.36062098	0.22557639	-0.34547806	-0.6991209	0.12454022	-0.058850247	0.24561523	-0.28608564	0.31388104	0.61748403	0.3608711	0.31420475	0.48314714	-0.69043225	0.693147180559945
