1	0.6829805	0.39943328	0.15092124	0.07256805	0.39213994	0.2810586	0.28584725	0.36348158	-0.6811485	-0.32961744	0.4337447	-0.055280652	-0.4823732	-0.59543234	-0.3169788	-0.84748834	0.10918211	0.2592169	0.4305855	1.3623978	0.07195933	0.5950509	0.29840553	0.21308726	-0.49852544	0.105276	-0.5942445	0.016280787	0.3614024	0.12388752	1.09861228866811
1	-0.30408785	-0.28399712	0.3744491	0.05459894	0.32133144	0.31960645	-0.60668105	0.06572867	0.5475067	0.29502425	0.05705495	-0.06616695	-0.058604933	-0.100097194	-0.030959839	0.40138742	0.26777282	-0.2159978	-0.22154763	0.13383041	0.13106735	-0.7079213	0.13981736	0.3909579	-0.16437614	-0.129337	0.3526566	0.075225845	0.4015371	0.19114757	1.09861228866811
1	-0.6774668	-0.9285651	-0.046623353	0.02024798	0.34047964	0.49133095	0.21210119	0.5290927	0.1775513	0.9372892	0.16146377	-0.08051084	0.18606956	0.29453507	-0.5349684	0.1324831	-0.122608066	0.5209549	0.81528276	0.58334774	0.010605077	-0.48772475	0.39759165	-0.2657152	-0.29046682	0.4067383	-0.70228976	-0.031217413	-0.23773532	-0.21214579	0.693147180559945
2	0.644429	-0.013499476	0.24240194	0.1936532	-0.111034535	0.19109471	0.07580718	0.6820562	-0.5366057	0.47726634	0.14744173	0.16448233	0.106767096	0.4463475	0.6273301	-0.31033152	-0.2783488	-0.009004576	0.28301802	-0.6270114	0.00213544	-1.0704074	-0.5679733	0.090755366	0.011269065	0.16296399	0.19995405	0.13576114	-0.45633557	0.15670198	1.38629436111989
2	0.534204	-0.03496023	0.23293291	0.14494568	-0.34656715	-0.6304903	-0.6389995	0.07677294	0.26202247	-0.71387285	0.06065353	-0.50065607	0.09731758	0.13508531	-0.19245245	0.3113126	-0.30506337	-0.070594266	0.062364377	-0.20982312	-0.16006115	-0.7173262	-0.16895728	-0.22417118	-0.23120433	0.34688854	-0.78134924	-0.30670124	-0.24412672	0.02669342	1.09861228866811
2	0.6366871	0.52056885	0.7973412	-0.06457749	0.0038494337	0.118631884	0.13558581	0.4043366	0.111297585	0.57496697	0.20800304	-0.32182118	-0.5233177	0.5862177	0.32693404	-0.23927197	-0.5167095	0.35524413	-0.32540798	-0.65519226	0.24354859	-0.22947276	-0.4710566	0.6263346	-0.052582078	0.29689667	-0.48978487	-0.22380377	0.6145412	-0.6231321	0.693147180559945
2	1.0220569	-0.34485224	0.061647266	0.41987744	-0.6065003	-0.24035068	-0.062388305	0.44402745	-0.57039833	-0.05755199	0.38550445	0.36010975	0.015035158	0.51793003	0.019567646	0.13982569	0.18276733	0.73383117	1.2603077	0.2735102	-0.045524515	1.1583654	-0.053266883	0.38766643	-0.008250815	-0.31367108	0.14330274	0.632649	0.32160658	-0.4356659	0.693147180559945
2	0.1258481	0.18388362	-0.6323146	0.20246987	0.26207942	0.14822665	0.11679639	0.8133902	-0.64318615	0.3350775	0.13408035	0.23732613	0.23279564	0.015065427	-0.13415487	0.57468814	-0.19232534	0.13250087	0.34717178	-0.9631416	0.07159339	-0.55050695	0.34405467	0.22063722	0.30937764	0.047358673	-0.7467994	0.0146644125	0.27672246	0.17877634	0.693147180559945
2	0.9158077	-0.37893602	-0.43515977	0.059708435	-0.10894008	0.21446133	0.33474407	0.2775603	0.19344234	0.14330149	0.07528212	-0.21951124	0.18360762	0.49009773	0.27470547	-0.51065284	-0.029033467	0.100329995	0.23073217	-0.6811455	-0.00744403	-0.4535159	0.4011333	-0.6571777	0.3038436	0.033519715	-0.7733013	0.023910433	0.46694905	-0.6219842	0.693147180559945
3	-0.6806187	0.47323388	-0.1506193	0.11453546	0.11196992	0.22211891	0.11006227	0.24050921	-0.03219564	0.5951961	0.33849147	0.14601104	0.41257468	-0.42082006	0.09370374	0.34270626	0.10455561	0.38364905	-0.81975466	-0.72506183	0.06088506	0.23586428	-0.4347187	0.2914307	0.23008114	-0.23598236	0.36884928	0.13109994	-0.55773	0.30583656	0.693147180559945
